36.581,37.105,,,,,,,,,
36.602,37.126,,,,,,,,,
36.571,37.151,,,,,,,,,
36.609,37.114,,,,,,,,,
36.59,37.118,,,,,,,,,
36.62,37.173,,,,,,,,,
36.598,37.169,,,,,,,,,
36.58,37.138,,,,,,,,,
36.604,37.163,,,,,,,,,
36.645,37.177,,,,,,,,,
36.616,37.133,,,,,,,,,
36.653,37.177,,,,,,,,,
36.642,37.117,,,,,,,,,
36.616,37.162,,,,,,,,,
36.639,37.149,,,,,,,,,
36.579,37.096,,,,,,,,,
36.603,37.13,,,,,,,,,
36.597,37.118,,,,,,,,,
36.579,37.218,,,,,,,,,
36.578,37.22,,,,,,,,,
36.588,37.219,,,,,,,,,
36.645,37.193,,,,,,,,,
36.648,37.174,,,,,,,,,
36.596,37.145,,,,,,,,,
36.635,37.147,,,,,,,,,
36.632,37.141,,,,,,,,,
36.601,37.134,,,,,,,,,
36.64,37.14,,,,,,,,,
36.611,37.179,,,,,,,,,
36.621,37.145,,,,,,,,,
36.596,37.242,,,,,,,,,
36.62,37.165,,,,,,,,,
36.572,37.192,,,,,,,,,
36.6,37.127,,,,,,,,,
36.593,37.144,,,,,,,,,
36.637,37.16,,,,,,,,,
36.576,37.104,,,,,,,,,
36.643,37.167,,,,,,,,,
36.651,37.171,,,,,,,,,
36.559,37.142,,,,,,,,,
36.622,37.15,,,,,,,,,
36.578,37.143,,,,,,,,,
36.598,37.123,,,,,,,,,
36.613,37.152,,,,,,,,,
36.606,37.152,,,,,,,,,
36.606,37.2,,,,,,,,,
36.587,37.177,,,,,,,,,
36.629,37.163,,,,,,,,,
36.633,37.15,,,,,,,,,
36.625,37.12,,,,,,,,,
36.57,37.136,,,,,,,,,
36.62,37.123,,,,,,,,,
36.594,37.114,,,,,,,,,
36.606,37.075,,,,,,,,,
36.603,37.074,,,,,,,,,
36.569,37.089,,,,,,,,,
36.554,37.125,,,,,,,,,
36.579,37.095,,,,,,,,,
36.556,37.083,,,,,,,,,
36.588,37.096,,,,,,,,,
36.609,37.044,,,,,,,,,
36.567,37.051,,,,,,,,,
36.527,37.051,,,,,,,,,
36.535,37.031,,,,,,,,,
36.569,37.059,,,,,,,,,
36.549,37.023,,,,,,,,,
36.487,37.007,,,,,,,,,
36.535,37.014,,,,,,,,,
36.52,37.022,,,,,,,,,
36.521,37.021,,,,,,,,,
36.497,36.998,,,,,,,,,
36.508,37.021,,,,,,,,,
36.49,37.018,,,,,,,,,
36.526,36.993,,,,,,,,,
36.532,36.945,,,,,,,,,
36.514,36.975,,,,,,,,,
36.455,36.975,,,,,,,,,
36.456,36.953,,,,,,,,,
36.437,36.954,,,,,,,,,
36.493,36.956,,,,,,,,,
36.45,36.911,,,,,,,,,
36.449,36.924,,,,,,,,,
36.425,36.944,,,,,,,,,
36.399,36.897,,,,,,,,,
36.407,36.856,,,,,,,,,
36.42,36.864,,,,,,,,,
36.415,36.885,,,,,,,,,
36.402,36.898,,,,,,,,,
36.424,36.901,,,,,,,,,
36.403,36.894,,,,,,,,,
36.433,36.852,,,,,,,,,
36.378,36.84,,,,,,,,,
36.384,36.834,,,,,,,,,
36.37,36.833,,,,,,,,,
36.377,36.824,,,,,,,,,
36.359,36.852,,,,,,,,,
36.39,36.854,,,,,,,,,
36.335,36.85,,,,,,,,,
36.407,36.871,,,,,,,,,
36.351,36.857,,,,,,,,,
36.336,36.811,,,,,,,,,
36.389,36.852,,,,,,,,,
36.385,36.826,,,,,,,,,
36.364,36.794,,,,,,,,,
36.361,36.848,,,,,,,,,
36.365,36.856,,,,,,,,,
36.359,36.881,,,,,,,,,
36.366,36.821,,,,,,,,,
36.334,36.829,,,,,,,,,
36.378,36.825,,,,,,,,,
36.346,36.822,,,,,,,,,
36.347,36.855,,,,,,,,,
36.336,36.859,,,,,,,,,
36.315,36.808,,,,,,,,,
36.366,36.792,,,,,,,,,
36.34,36.793,,,,,,,,,
36.312,36.849,,,,,,,,,
36.329,36.781,,,,,,,,,
36.339,36.739,,,,,,,,,
36.367,36.786,,,,,,,,,
36.341,36.789,,,,,,,,,
36.309,36.81,,,,,,,,,
36.311,36.796,,,,,,,,,
36.325,36.81,,,,,,,,,
36.342,36.827,,,,,,,,,
36.331,36.81,,,,,,,,,
36.363,36.828,,,,,,,,,
36.332,36.86,,,,,,,,,
36.321,36.863,,,,,,,,,
36.381,36.855,,,,,,,,,
36.385,36.806,,,,,,,,,
36.344,36.774,,,,,,,,,
36.373,36.79,,,,,,,,,
36.31,36.826,,,,,,,,,
36.327,36.822,,,,,,,,,
36.329,36.822,,,,,,,,,
36.355,36.769,,,,,,,,,
36.319,36.82,,,,,,,,,
36.345,36.833,,,,,,,,,
36.336,36.844,,,,,,,,,
36.308,36.847,,,,,,,,,
36.358,36.799,,,,,,,,,
36.312,36.823,,,,,,,,,
36.351,36.825,,,,,,,,,
36.33,36.852,,,,,,,,,
36.354,36.805,,,,,,,,,
36.383,36.856,,,,,,,,,
36.377,36.817,,,,,,,,,
36.332,36.809,,,,,,,,,
36.423,36.79,,,,,,,,,
36.343,36.823,,,,,,,,,
36.348,36.792,,,,,,,,,
36.41,36.78,,,,,,,,,
36.34,36.78,,,,,,,,,
36.355,36.775,,,,,,,,,
36.34,36.8,,,,,,,,,
36.298,36.818,,,,,,,,,
36.328,36.795,,,,,,,,,
36.374,36.816,,,,,,,,,
36.37,36.809,,,,,,,,,
36.354,36.818,,,,,,,,,
36.405,36.848,,,,,,,,,
36.355,36.817,,,,,,,,,
36.385,36.785,,,,,,,,,
36.394,36.796,,,,,,,,,
36.33,36.872,,,,,,,,,
36.33,36.833,,,,,,,,,
36.397,36.824,,,,,,,,,
36.383,36.842,,,,,,,,,
36.377,36.85,,,,,,,,,
36.384,36.877,,,,,,,,,
36.344,36.813,,,,,,,,,
36.354,36.832,,,,,,,,,
36.338,36.789,,,,,,,,,
36.358,36.84,,,,,,,,,
36.364,36.859,,,,,,,,,
36.355,36.853,,,,,,,,,
36.37,36.845,,,,,,,,,
36.356,36.816,,,,,,,,,
36.406,36.845,,,,,,,,,
36.328,36.82,,,,,,,,,
36.376,36.849,,,,,,,,,
36.36,36.818,,,,,,,,,
36.345,36.842,,,,,,,,,
36.364,36.836,,,,,,,,,
36.35,36.885,,,,,,,,,
36.35,36.905,,,,,,,,,
36.353,36.84,,,,,,,,,
36.384,36.839,,,,,,,,,
36.423,36.834,,,,,,,,,
36.398,36.814,,,,,,,,,
36.371,36.781,,,,,,,,,
36.354,36.809,,,,,,,,,
36.346,36.824,,,,,,,,,
36.315,36.821,,,,,,,,,
36.334,36.807,,,,,,,,,
36.323,36.782,,,,,,,,,
36.374,36.857,,,,,,,,,
36.337,36.857,,,,,,,,,
36.314,36.826,,,,,,,,,
36.371,36.811,,,,,,,,,
36.41,36.828,,,,,,,,,
36.344,36.78,,,,,,,,,
36.378,36.808,,,,,,,,,
36.367,36.819,,,,,,,,,
36.333,36.829,,,,,,,,,
36.361,36.803,,,,,,,,,
36.357,36.836,,,,,,,,,
36.354,36.884,,,,,,,,,
36.353,36.796,,,,,,,,,
36.382,36.816,,,,,,,,,
36.374,36.794,,,,,,,,,
36.321,36.816,,,,,,,,,
36.328,36.829,,,,,,,,,
36.291,36.792,,,,,,,,,
36.334,36.84,,,,,,,,,
36.354,36.837,,,,,,,,,
36.372,36.782,,,,,,,,,
36.309,36.756,,,,,,,,,
36.385,36.738,,,,,,,,,
36.334,36.7,,,,,,,,,
36.324,36.66,,,,,,,,,
36.34,36.666,,,,,,,,,
36.383,36.608,,,,,,,,,
36.359,36.627,,,,,,,,,
36.384,36.535,,,,,,,,,
36.373,36.509,,,,,,,,,
36.399,36.532,,,,,,,,,
36.365,36.473,,,,,,,,,
36.356,36.422,,,,,,,,,
36.34,36.388,,,,,,,,,
36.38,36.389,,,,,,,,,
36.355,36.384,,,,,,,,,
36.346,36.27,,,,,,,,,
36.331,36.237,,,,,,,,,
36.337,36.215,,,,,,,,,
36.344,36.168,,,,,,,,,
36.319,36.192,,,,,,,,,
36.295,36.179,,,,,,,,,
36.317,36.134,,,,,,,,,
36.304,36.114,,,,,,,,,
36.326,36.107,,,,,,,,,
36.354,36.078,,,,,,,,,
36.308,36.071,,,,,,,,,
36.362,35.986,,,,,,,,,
36.35,36.018,,,,,,,,,
36.363,36.018,,,,,,,,,
36.372,35.994,,,,,,,,,
36.39,35.906,,,,,,,,,
36.297,35.849,,,,,,,,,
36.355,35.813,,,,,,,,,
36.305,35.756,,,,,,,,,
36.229,35.767,,,,,,,,,
36.319,35.716,,,,,,,,,
36.292,35.686,,,,,,,,,
36.249,35.691,,,,,,,,,
36.218,35.627,,,,,,,,,
36.174,35.627,,,,,,,,,
36.261,35.627,,,,,,,,,
36.154,35.612,,,,,,,,,
36.077,35.632,,,,,,,,,
36.067,35.66,,,,,,,,,
36.036,35.626,,,,,,,,,
36.014,35.631,,,,,,,,,
36.014,35.625,,,,,,,,,
35.959,35.63,,,,,,,,,
35.972,35.657,,,,,,,,,
35.909,35.635,,,,,,,,,
35.875,35.709,,,,,,,,,
35.844,35.692,,,,,,,,,
35.819,35.66,,,,,,,,,
35.827,35.725,,,,,,,,,
35.745,35.694,,,,,,,,,
35.681,35.717,,,,,,,,,
35.747,35.713,,,,,,,,,
35.741,35.696,,,,,,,,,
35.651,35.709,,,,,,,,,
35.647,35.663,,,,,,,,,
35.58,35.701,,,,,,,,,
35.525,35.716,,,,,,,,,
35.527,35.726,,,,,,,,,
35.486,35.74,,,,,,,,,
35.532,35.782,,,,,,,,,
35.469,35.764,,,,,,,,,
35.475,35.759,,,,,,,,,
35.449,35.747,,,,,,,,,
35.467,35.77,,,,,,,,,
35.467,35.8,,,,,,,,,
35.467,35.78,,,,,,,,,
35.45,35.792,,,,,,,,,
35.465,35.828,,,,,,,,,
35.449,35.796,,,,,,,,,
35.499,35.85,,,,,,,,,
35.432,35.806,,,,,,,,,
35.479,35.811,,,,,,,,,
35.421,35.858,,,,,,,,,
35.454,35.855,,,,,,,,,
35.459,35.876,,,,,,,,,
35.505,35.872,,,,,,,,,
35.491,35.83,,,,,,,,,
35.48,35.931,,,,,,,,,
35.452,35.909,,,,,,,,,
35.491,35.945,,,,,,,,,
35.51,35.939,,,,,,,,,
35.511,35.95,,,,,,,,,
35.54,35.92,,,,,,,,,
35.552,35.93,,,,,,,,,
35.486,35.896,,,,,,,,,
35.517,35.926,,,,,,,,,
35.504,35.981,,,,,,,,,
35.525,36.015,,,,,,,,,
35.52,35.99,,,,,,,,,
35.545,35.971,,,,,,,,,
35.577,35.969,,,,,,,,,
35.537,36.008,,,,,,,,,
35.542,35.999,,,,,,,,,
35.539,35.955,,,,,,,,,
35.579,36.018,,,,,,,,,
35.514,36.002,,,,,,,,,
35.563,35.968,,,,,,,,,
35.54,36.049,,,,,,,,,
35.548,36.031,,,,,,,,,
35.552,36.052,,,,,,,,,
35.562,36.036,,,,,,,,,
35.618,36.012,,,,,,,,,
35.574,36.117,,,,,,,,,
35.571,36.058,,,,,,,,,
35.627,36.046,,,,,,,,,
35.554,36.107,,,,,,,,,
35.598,36.084,,,,,,,,,
35.61,36.059,,,,,,,,,
35.594,36.086,,,,,,,,,
35.556,36.054,,,,,,,,,
35.577,36.083,,,,,,,,,
35.586,36.122,,,,,,,,,
35.624,36.128,,,,,,,,,
35.618,36.07,,,,,,,,,
35.659,36.162,,,,,,,,,
35.602,36.192,,,,,,,,,
35.651,36.087,,,,,,,,,
35.667,36.159,,,,,,,,,
35.598,36.089,,,,,,,,,
35.641,36.141,,,,,,,,,
35.627,36.138,,,,,,,,,
35.637,36.177,,,,,,,,,
35.656,36.136,,,,,,,,,
35.694,36.166,,,,,,,,,
35.682,36.203,,,,,,,,,
35.649,36.158,,,,,,,,,
35.686,36.16,,,,,,,,,
35.62,36.185,,,,,,,,,
35.65,36.158,,,,,,,,,
35.647,36.177,,,,,,,,,
35.648,36.185,,,,,,,,,
35.66,36.156,,,,,,,,,
35.682,36.196,,,,,,,,,
35.692,36.17,,,,,,,,,
35.692,36.152,,,,,,,,,
35.692,36.151,,,,,,,,,
35.649,36.207,,,,,,,,,
35.627,36.216,,,,,,,,,
35.703,36.192,,,,,,,,,
35.698,36.226,,,,,,,,,
35.653,36.223,,,,,,,,,
35.715,36.216,,,,,,,,,
35.705,36.21,,,,,,,,,
35.691,36.161,,,,,,,,,
35.706,36.175,,,,,,,,,
35.65,36.187,,,,,,,,,
35.65,36.165,,,,,,,,,
35.676,36.244,,,,,,,,,
35.655,36.197,,,,,,,,,
35.726,36.205,,,,,,,,,
35.694,36.223,,,,,,,,,
35.681,36.244,,,,,,,,,
35.733,36.154,,,,,,,,,
35.747,36.209,,,,,,,,,
35.7,36.185,,,,,,,,,
35.685,36.236,,,,,,,,,
35.754,36.226,,,,,,,,,
35.739,36.219,,,,,,,,,
35.725,36.245,,,,,,,,,
35.702,36.237,,,,,,,,,
35.721,36.242,,,,,,,,,
35.72,36.228,,,,,,,,,
35.718,36.232,,,,,,,,,
35.697,36.201,,,,,,,,,
35.722,36.278,,,,,,,,,
35.691,36.26,,,,,,,,,
35.74,36.236,,,,,,,,,
35.75,36.22,,,,,,,,,
35.746,36.225,,,,,,,,,
35.703,36.257,,,,,,,,,
35.742,36.253,,,,,,,,,
35.747,36.291,,,,,,,,,
35.749,36.245,,,,,,,,,
35.78,36.27,,,,,,,,,
35.797,36.28,,,,,,,,,
35.766,36.22,,,,,,,,,
35.776,36.279,,,,,,,,,
35.751,36.273,,,,,,,,,
35.775,36.245,,,,,,,,,
35.795,36.249,,,,,,,,,
35.762,36.252,,,,,,,,,
35.781,36.259,,,,,,,,,
35.755,36.28,,,,,,,,,
35.769,36.254,,,,,,,,,
35.776,36.298,,,,,,,,,
35.771,36.309,,,,,,,,,
35.801,36.258,,,,,,,,,
35.798,36.236,,,,,,,,,
35.782,36.291,,,,,,,,,
35.739,36.271,,,,,,,,,
35.795,36.242,,,,,,,,,
35.761,36.339,,,,,,,,,
35.739,36.297,,,,,,,,,
35.842,36.293,,,,,,,,,
35.807,36.287,,,,,,,,,
35.796,36.258,,,,,,,,,
35.804,36.29,,,,,,,,,
35.81,36.307,,,,,,,,,
35.8,36.329,,,,,,,,,
35.81,36.307,,,,,,,,,
35.825,36.351,,,,,,,,,
35.845,36.306,,,,,,,,,
35.817,36.283,,,,,,,,,
35.788,36.27,,,,,,,,,
35.841,36.315,,,,,,,,,
35.829,36.366,,,,,,,,,
35.825,36.304,,,,,,,,,
35.848,36.367,,,,,,,,,
35.807,36.32,,,,,,,,,
35.857,36.333,,,,,,,,,
35.844,36.318,,,,,,,,,
35.879,36.351,,,,,,,,,
35.849,36.31,,,,,,,,,
35.848,36.344,,,,,,,,,
35.827,36.359,,,,,,,,,
35.847,36.327,,,,,,,,,
35.897,36.328,,,,,,,,,
35.844,36.381,,,,,,,,,
35.852,36.353,,,,,,,,,
35.885,36.332,,,,,,,,,
35.835,36.336,,,,,,,,,
35.856,36.343,,,,,,,,,
35.839,36.282,,,,,,,,,
35.91,36.327,,,,,,,,,
35.82,36.403,,,,,,,,,
35.873,36.342,,,,,,,,,
35.907,36.338,,,,,,,,,
35.862,36.329,,,,,,,,,
35.806,36.353,,,,,,,,,
35.832,36.331,,,,,,,,,
35.856,36.339,,,,,,,,,
35.869,36.388,,,,,,,,,
35.898,36.418,,,,,,,,,
35.884,36.409,,,,,,,,,
35.921,36.38,,,,,,,,,
35.905,36.445,,,,,,,,,
35.918,36.411,,,,,,,,,
35.956,36.402,,,,,,,,,
35.95,36.38,,,,,,,,,
35.906,36.366,,,,,,,,,
35.954,36.366,,,,,,,,,
35.912,36.387,,,,,,,,,
35.883,36.379,,,,,,,,,
